sep 21/16:30:38.546 DEBUG2 : 		

StartSession()

sep 21/16:30:38.546 INFO   : Debug Log(info): Loading the I-jet driver
sep 21/16:33:27.718 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.718 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.718 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:27.718 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.718 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.730 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.730 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.730 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.730 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.730 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.730 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.730 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.731 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.734 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.734 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:27.735 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.735 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.735 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.736 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.736 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.736 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.736 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.736 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.736 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.736 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.736 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.737 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.737 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.748 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.748 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.748 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.748 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:27.748 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.748 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.762 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.762 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.763 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.763 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.763 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.763 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.763 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.763 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.767 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.767 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002110 (268443920)
sep 21/16:33:27.768 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.768 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.768 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.769 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.769 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.769 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.769 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.769 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.770 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.770 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.770 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.770 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.770 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.780 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.780 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.780 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.780 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0.001s
sep 21/16:33:27.780 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.780 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.792 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.792 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.793 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.793 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.793 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.793 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.793 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.793 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.797 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.797 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002110 (268443920)
sep 21/16:33:27.798 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.798 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.798 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.799 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.799 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.799 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.799 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.800 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.800 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.800 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.800 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.800 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.800 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.811 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.811 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.811 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.811 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:27.811 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.811 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.824 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.824 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.824 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.824 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.824 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.824 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.824 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.825 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.829 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.829 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:27.830 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.830 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.830 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.830 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.830 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.830 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.831 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.831 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.831 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.831 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.831 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.832 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.832 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.843 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.843 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.843 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.843 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:27.843 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.843 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.855 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.855 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.855 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.855 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.855 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.855 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.855 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.855 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.859 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.859 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:27.860 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.860 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.860 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.861 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.861 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.861 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.861 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.861 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.862 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.862 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.862 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.862 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.862 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.874 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.874 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.874 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.874 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:27.874 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.874 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.886 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.886 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.886 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.886 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.886 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.886 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.886 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.887 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.890 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.890 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:27.891 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.891 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.891 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.892 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.892 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.892 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.893 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.893 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.893 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.893 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.893 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.894 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.894 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.905 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.906 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.906 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.906 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:27.906 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.906 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.917 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.917 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.917 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.917 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.917 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.917 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.918 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.918 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.921 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.921 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:27.922 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.922 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.922 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.923 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.923 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.923 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.923 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.923 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.924 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.924 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.924 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.924 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.924 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.936 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.936 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.936 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:27.936 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0.001s
sep 21/16:33:27.936 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:27.936 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:27.947 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:27.947 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.947 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:27.947 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:27.947 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:27.947 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:27.947 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:27.948 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:27.952 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:27.952 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:27.953 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:27.953 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:27.953 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:27.953 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:27.953 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:27.953 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:27.953 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:27.953 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:27.954 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:27.954 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:27.954 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:27.955 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:27.955 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:27.965 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:27.965 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:27.965 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
